harga,kota,kecamatan,luas_tanah,luas_bangunan,kamar_tidur,kamar_mandi
3830000000.0,Tangerang,Alam Sutera,105.0,135.0,3.0,3.0
5860000000.0,Tangerang,Alam Sutera,160.0,209.0,4.0,3.0
3190000000.0,Tangerang,Alam Sutera,124.0,138.0,5.0,4.0
12400000000.0,Tangerang,Alam Sutera,320.0,390.0,6.0,5.0
3750000000.0,Tangerang,Alam Sutera,200.0,150.0,5.0,3.0
5050000000.0,Tangerang,Alam Sutera,140.0,176.0,4.0,3.0
6940000000.0,Tangerang,Alam Sutera,205.0,241.0,4.0,4.0
4270000000.0,Tangerang,Alam Sutera,200.0,155.0,3.0,2.0
4270000000.0,Tangerang,Alam Sutera,200.0,155.0,3.0,2.0
3830000000.0,Tangerang,Alam Sutera,105.0,134.0,3.0,2.0
3190000000.0,Tangerang,Alam Sutera,124.0,138.0,3.0,2.0
7500000000.0,Tangerang,Alam Sutera,240.0,450.0,4.0,4.0
7500000000.0,Tangerang,Alam Sutera,240.0,450.0,4.0,4.0
3190000000.0,Tangerang,Alam Sutera,124.0,138.0,4.0,4.0
3830000000.0,Tangerang,Alam Sutera,105.0,134.0,3.0,3.0
3830000000.0,Tangerang,Alam Sutera,104.0,135.0,3.0,3.0
3830000000.0,Tangerang,Alam Sutera,105.0,134.0,3.0,3.0
5300000000.0,Tangerang,Alam Sutera,240.0,208.0,4.0,3.0
4270000000.0,Tangerang,Alam Sutera,200.0,155.0,5.0,4.0
12400000000.0,Tangerang,Alam Sutera,320.0,390.0,6.0,4.0
5050000000.0,Tangerang,Alam Sutera,140.0,176.0,4.0,4.0
3830000000.0,Tangerang,Alam Sutera,105.0,134.0,4.0,4.0
6660000000.0,Tangerang,Alam Sutera,144.0,277.0,5.0,4.0
3830000000.0,Tangerang,Alam Sutera,105.0,134.0,3.0,3.0
5860000000.0,Tangerang,Alam Sutera,160.0,209.0,4.0,3.0
5050000000.0,Tangerang,Alam Sutera,140.0,176.0,4.0,3.0
5860000000.0,Tangerang,Alam Sutera,160.0,209.0,4.0,3.0
5050000000.0,Tangerang,Alam Sutera,140.0,176.0,4.0,3.0
5860000000.0,Tangerang,Alam Sutera,160.0,209.0,5.0,4.0
3830000000.0,Tangerang,Alam Sutera,105.0,134.0,4.0,3.0
5050000000.0,Tangerang,Alam Sutera,140.0,176.0,5.0,4.0
3830000000.0,Tangerang,Alam Sutera,105.0,134.0,4.0,4.0
4440000000.0,Tangerang,Alam Sutera,108.0,195.0,5.0,6.0
4270000000.0,Tangerang,Alam Sutera,200.0,155.0,4.0,3.0
3830000000.0,Tangerang,Alam Sutera,105.0,135.0,3.0,3.0
1320000000.0,Tangerang,Alam Sutera,91.0,170.0,6.0,2.0
5860000000.0,Tangerang,Alam Sutera,160.0,209.0,4.0,4.0
3830000000.0,Tangerang,Alam Sutera,105.0,135.0,3.0,3.0
5050000000.0,Tangerang,Alam Sutera,140.0,176.0,4.0,3.0
3830000000.0,Tangerang,Alam Sutera,105.0,134.0,3.0,2.0
5050000000.0,Tangerang,Alam Sutera,140.0,176.0,4.0,3.0
5860000000.0,Tangerang,Alam Sutera,160.0,209.0,4.0,3.0
1200000000.0,Tangerang,Alam Sutera,50.0,63.0,2.0,1.0
10200000000.0,Tangerang,Alam Sutera,350.0,750.0,4.0,4.0
6630000000.0,Tangerang,Alam Sutera,205.0,241.0,4.0,4.0
4980000000.0,Tangerang,Alam Sutera,200.0,193.0,5.0,4.0
3190000000.0,Tangerang,Alam Sutera,128.0,138.0,3.0,2.0
4270000000.0,Tangerang,Alam Sutera,200.0,155.0,6.0,7.0
5860000000.0,Tangerang,Alam Sutera,160.0,209.0,4.0,3.0
3830000000.0,Tangerang,Alam Sutera,105.0,134.0,2.0,2.0
3830000000.0,Tangerang,Alam Sutera,105.0,135.0,3.0,3.0
1200000000.0,Tangerang,Alam Sutera,80.0,80.0,3.0,2.0
1320000000.0,Tangerang,Alam Sutera,91.0,170.0,6.0,2.0
1800000000.0,Tangerang,Alam Sutera,144.0,180.0,3.0,2.0
1530000000.0,Tangerang,Alam Sutera,90.0,95.0,2.0,2.0
9400000000.0,Tangerang,Alam Sutera,300.0,700.0,5.0,6.0
6660000000.0,Tangerang,Alam Sutera,144.0,277.0,5.0,4.0
2690000000.0,Tangerang,Alam Sutera,170.0,110.0,3.0,2.0
3190000000.0,Tangerang,Alam Sutera,124.0,138.0,3.0,2.0
3500000000.0,Tangerang,Alam Sutera,144.0,200.0,3.0,3.0
2600000000.0,Tangerang,Alam Sutera,117.0,177.0,4.0,3.0
3830000000.0,Tangerang,Alam Sutera,105.0,134.0,3.0,3.0
4980000000.0,Tangerang,Alam Sutera,200.0,193.0,4.0,3.0
4270000000.0,Tangerang,Alam Sutera,200.0,155.0,4.0,3.0
12400000000.0,Tangerang,Alam Sutera,320.0,390.0,5.0,4.0
5350000000.0,Tangerang,Alam Sutera,126.0,231.0,6.0,6.0
6660000000.0,Tangerang,Alam Sutera,144.0,277.0,5.0,4.0
2800000000.0,Tangerang,Alam Sutera,157.0,270.0,4.0,4.0
10200000000.0,Tangerang,Alam Sutera,350.0,750.0,5.0,5.0
8820000000.0,Tangerang,Alam Sutera,215.0,287.0,5.0,4.0
4440000000.0,Tangerang,Alam Sutera,108.0,195.0,4.0,3.0
13800000000.0,Tangerang,Alam Sutera,473.0,705.0,6.0,7.0
4440000000.0,Tangerang,Alam Sutera,108.0,195.0,5.0,4.0
6660000000.0,Tangerang,Alam Sutera,144.0,277.0,5.0,4.0
3830000000.0,Tangerang,Alam Sutera,105.0,135.0,5.0,4.0
7670000000.0,Tangerang,Alam Sutera,230.0,540.0,4.0,4.0
1860000000.0,Tangerang,Alam Sutera,144.0,100.0,3.0,3.0
1680000000.0,Tangerang,Alam Sutera,76.0,67.0,3.0,2.0
3190000000.0,Tangerang,Alam Sutera,124.0,138.0,3.0,2.0
4270000000.0,Tangerang,Alam Sutera,200.0,155.0,4.0,3.0
3760000000.0,Tangerang,Alam Sutera,105.0,134.0,3.0,3.0
960000000.0,Tangerang,Alam Sutera,103.0,90.0,3.0,1.0
5050000000.0,Tangerang,Alam Sutera,140.0,176.0,4.0,3.0
6660000000.0,Tangerang,Alam Sutera,144.0,277.0,5.0,4.0
3710000000.0,Tangerang,Alam Sutera,105.0,134.0,5.0,4.0
3190000000.0,Tangerang,Alam Sutera,124.0,138.0,4.0,4.0
5100000000.0,Tangerang,Alam Sutera,205.0,183.0,4.0,5.0
3250000000.0,Tangerang,Alam Sutera,200.0,160.0,3.0,2.0
8330000000.0,Tangerang,Alam Sutera,144.0,277.0,5.0,4.0
6650000000.0,Tangerang,Alam Sutera,200.0,250.0,4.0,4.0
5350000000.0,Tangerang,Alam Sutera,126.0,231.0,4.0,3.0
6660000000.0,Tangerang,Alam Sutera,144.0,277.0,5.0,4.0
8390000000.000001,Tangerang,Alam Sutera,198.0,287.0,5.0,4.0
7500000000.0,Tangerang,Alam Sutera,240.0,450.0,4.0,4.0
3830000000.0,Tangerang,Alam Sutera,105.0,134.0,3.0,3.0
4440000000.0,Tangerang,Alam Sutera,108.0,195.0,5.0,4.0
4500000000.0,Tangerang,Alam Sutera,200.0,240.0,4.0,3.0
5500000000.0,Tangerang,Alam Sutera,280.0,360.0,4.0,4.0
3830000000.0,Tangerang,Alam Sutera,105.0,135.0,4.0,3.0
3190000000.0,Tangerang,Alam Sutera,124.0,138.0,4.0,4.0
8390000000.000001,Tangerang,Alam Sutera,198.0,287.0,5.0,4.0
3830000000.0,Tangerang,Alam Sutera,105.0,135.0,3.0,3.0
5860000000.0,Tangerang,Alam Sutera,160.0,209.0,4.0,3.0
5050000000.0,Tangerang,Alam Sutera,140.0,176.0,4.0,3.0
5000000000.0,Tangerang,Alam Sutera,250.0,300.0,3.0,3.0
2200000000.0,Tangerang,Alam Sutera,136.0,110.0,3.0,1.0
2300000000.0,Tangerang,Alam Sutera,102.0,125.0,3.0,2.0
2390000000.0,Tangerang,Alam Sutera,102.0,111.0,3.0,2.0
7650000000.0,Tangerang,Alam Sutera,224.0,340.0,4.0,3.0
26000000000.0,Tangerang,Alam Sutera,763.0,650.0,4.0,4.0
3200000000.0,Tangerang,Alam Sutera,152.0,140.0,3.0,3.0
3800000000.0,Tangerang,Alam Sutera,250.0,180.0,4.0,2.0
13800000000.0,Tangerang,Alam Sutera,473.0,705.0,6.0,7.0
7500000000.0,Tangerang,Alam Sutera,240.0,460.0,4.0,4.0
2960000000.0,Tangerang,Gading Serpong,96.0,116.0,4.0,3.0
5050000000.0,Tangerang,Gading Serpong,140.0,176.0,4.0,3.0
7100000000.0,Tangerang,Gading Serpong,216.0,283.0,4.0,3.0
2700000000.0,Tangerang,Gading Serpong,84.0,128.0,3.0,3.0
1440000000.0,Tangerang,Gading Serpong,96.0,110.0,4.0,2.0
2400000000.0,Tangerang,Gading Serpong,161.0,200.0,3.0,2.0
9000000000.0,Tangerang,Gading Serpong,414.0,840.0,5.0,6.0
7100000000.0,Tangerang,Gading Serpong,214.0,230.0,4.0,3.0
1060000000.0,Tangerang,Gading Serpong,106.0,151.0,4.0,3.0
2220000000.0,Tangerang,Gading Serpong,120.0,130.0,3.0,3.0
889000000.0,Tangerang,Gading Serpong,72.0,41.0,2.0,1.0
1440000000.0,Tangerang,Gading Serpong,96.0,110.0,4.0,2.0
4800000000.0,Tangerang,Gading Serpong,180.0,217.0,3.0,3.0
4800000000.0,Tangerang,Gading Serpong,180.0,257.0,3.0,3.0
1440000000.0,Tangerang,Gading Serpong,120.0,102.0,2.0,2.0
1320000000.0,Tangerang,Gading Serpong,91.0,170.0,6.0,2.0
650000000.0,Tangerang,Gading Serpong,72.0,36.0,2.0,1.0
6930000000.0,Tangerang,Gading Serpong,216.0,283.0,4.0,4.0
2320000000.0,Tangerang,Gading Serpong,120.0,126.0,5.0,4.0
2220000000.0,Tangerang,Gading Serpong,120.0,130.0,3.0,3.0
1020000000.0,Tangerang,Gading Serpong,90.0,65.0,2.0,1.0
15000000000.0,Tangerang,Gading Serpong,585.0,425.0,4.0,5.0
2600000000.0,Tangerang,Gading Serpong,119.0,123.0,4.0,3.0
3300000000.0,Tangerang,Gading Serpong,162.0,154.0,4.0,3.0
3500000000.0,Tangerang,Gading Serpong,238.0,178.0,4.0,3.0
2500000000.0,Tangerang,Gading Serpong,105.0,114.0,3.0,2.0
4300000000.0,Tangerang,Gading Serpong,249.0,180.0,3.0,3.0
5320000000.0,Tangerang,Gading Serpong,180.0,257.0,3.0,3.0
1940000000.0,Tangerang,Gading Serpong,80.0,102.0,3.0,2.0
3100000000.0,Tangerang,Gading Serpong,128.0,129.0,3.0,3.0
4900000000.0,Tangerang,Gading Serpong,180.0,217.0,3.0,4.0
2550000000.0,Tangerang,Gading Serpong,135.0,168.0,4.0,3.0
2300000000.0,Tangerang,Gading Serpong,136.0,135.0,3.0,3.0
1200000000.0,Tangerang,Gading Serpong,72.0,120.0,3.0,3.0
3700000000.0,Tangerang,Gading Serpong,233.0,135.0,3.0,2.0
3800000000.0,Tangerang,Gading Serpong,182.0,180.0,4.0,4.0
2600000000.0,Tangerang,Gading Serpong,136.0,200.0,4.0,3.0
1950000000.0,Tangerang,Gading Serpong,105.0,107.0,3.0,2.0
1550000000.0,Tangerang,Gading Serpong,90.0,65.0,3.0,2.0
1280000000.0,Tangerang,Gading Serpong,52.0,60.0,3.0,2.0
1600000000.0,Tangerang,Gading Serpong,72.0,84.0,3.0,2.0
2800000000.0,Tangerang,Gading Serpong,152.0,225.0,4.0,4.0
2950000000.0,Tangerang,Gading Serpong,162.0,159.0,3.0,2.0
4540000000.0,Tangerang,Gading Serpong,153.0,196.0,4.0,3.0
2900000000.0,Tangerang,Gading Serpong,136.0,200.0,4.0,2.0
3550000000.0,Tangerang,Gading Serpong,128.0,160.0,4.0,3.0
2000000000.0,Tangerang,Gading Serpong,108.0,105.0,3.0,3.0
3400000000.0,Tangerang,Gading Serpong,120.0,116.0,3.0,3.0
1850000000.0,Tangerang,Gading Serpong,72.0,77.0,3.0,2.0
2960000000.0,Tangerang,Gading Serpong,96.0,116.0,4.0,3.0
2190000000.0,Tangerang,Gading Serpong,102.0,80.0,3.0,3.0
4100000000.0,Tangerang,Gading Serpong,128.0,200.0,3.0,3.0
3300000000.0,Tangerang,Gading Serpong,252.0,153.0,3.0,3.0
7500000000.0,Tangerang,Gading Serpong,360.0,300.0,4.0,3.0
2000000000.0,Tangerang,Gading Serpong,84.0,90.0,3.0,2.0
1940000000.0,Tangerang,Gading Serpong,80.0,102.0,3.0,3.0
2270000000.0,Tangerang,Gading Serpong,96.0,120.0,3.0,3.0
1400000000.0,Tangerang,Gading Serpong,48.0,63.0,2.0,2.0
3450000000.0,Tangerang,Gading Serpong,128.0,130.0,4.0,3.0
14000000000.0,Tangerang,Gading Serpong,450.0,450.0,4.0,4.0
3300000000.0,Tangerang,Gading Serpong,144.0,164.0,3.0,3.0
3800000000.0,Tangerang,Gading Serpong,162.0,182.0,4.0,3.0
4750000000.0,Tangerang,Gading Serpong,426.0,394.0,6.0,4.0
3400000000.0,Tangerang,Gading Serpong,278.0,200.0,3.0,2.0
2450000000.0,Tangerang,Gading Serpong,160.0,240.0,3.0,3.0
4900000000.0,Tangerang,Gading Serpong,180.0,217.0,3.0,3.0
3100000000.0,Tangerang,Gading Serpong,128.0,129.0,3.0,3.0
3500000000.0,Tangerang,Gading Serpong,128.0,160.0,4.0,3.0
5280000000.0,Tangerang,Gading Serpong,170.0,212.0,4.0,3.0
2600000000.0,Tangerang,Gading Serpong,154.0,140.0,3.0,3.0
2200000000.0,Tangerang,Gading Serpong,157.0,148.0,4.0,4.0
55000000000.0,Tangerang,Gading Serpong,1150.0,6000.0,99.0,99.0
5800000000.0,Tangerang,Gading Serpong,303.0,300.0,4.0,3.0
3000000000.0,Tangerang,Gading Serpong,192.0,250.0,3.0,3.0
5100000000.0,Tangerang,Gading Serpong,180.0,257.0,3.0,3.0
1460000000.0,Tangerang,Gading Serpong,48.0,63.0,2.0,2.0
6930000000.0,Tangerang,Gading Serpong,216.0,283.0,4.0,3.0
1950000000.0,Tangerang,Gading Serpong,96.0,150.0,3.0,3.0
1950000000.0,Tangerang,Gading Serpong,96.0,150.0,3.0,3.0
3500000000.0,Tangerang,Gading Serpong,144.0,212.0,4.0,3.0
900000000.0,Tangerang,Gading Serpong,90.0,60.0,2.0,1.0
2600000000.0,Tangerang,Gading Serpong,136.0,200.0,4.0,3.0
755000000.0,Tangerang,Gading Serpong,78.0,60.0,3.0,2.0
785000000.0,Tangerang,Gading Serpong,85.0,60.0,3.0,2.0
3550000000.0,Tangerang,Gading Serpong,128.0,160.0,4.0,3.0
2600000000.0,Tangerang,Gading Serpong,135.0,168.0,4.0,3.0
3600000000.0,Tangerang,Gading Serpong,238.0,178.0,4.0,4.0
15000000000.0,Tangerang,Gading Serpong,585.0,425.0,4.0,5.0
4500000000.0,Tangerang,Gading Serpong,216.0,300.0,4.0,4.0
580000000000.0,Tangerang,Gading Serpong,303.0,300.0,5.0,4.0
2600000000.0,Tangerang,Gading Serpong,136.0,200.0,3.0,3.0
3650000000.0,Tangerang,Gading Serpong,202.0,106.0,3.0,2.0
1200000000.0,Tangerang,Gading Serpong,48.0,65.0,2.0,2.0
3500000000.0,Tangerang,Gading Serpong,300.0,157.0,3.0,2.0
2100000000.0,Tangerang,Gading Serpong,119.0,97.0,3.0,2.0
2720000000.0,Tangerang,Gading Serpong,144.0,250.0,3.0,2.0
2960000000.0,Tangerang,Gading Serpong,96.0,116.0,4.0,3.0
5050000000.0,Tangerang,BSD City,140.0,176.0,4.0,3.0
5500000000.0,Tangerang,BSD City,200.0,180.0,4.0,4.0
13400000000.0,Tangerang,BSD City,300.0,480.0,5.0,7.0
17000000000.0,Tangerang,BSD City,396.0,465.0,5.0,4.0
3120000000.0,Tangerang,BSD City,128.0,144.0,3.0,3.0
9600000000.0,Tangerang,BSD City,220.0,398.0,5.0,6.0
2700000000.0,Tangerang,BSD City,84.0,126.0,3.0,3.0
12000000000.0,Tangerang,BSD City,300.0,480.0,5.0,5.0
10100000000.0,Tangerang,BSD City,200.0,358.0,4.0,4.0
1020000000.0,Tangerang,BSD City,32.0,90.0,4.0,2.0
17000000000.0,Tangerang,BSD City,396.0,465.0,5.0,5.0
4000000000.0,Tangerang,BSD City,128.0,183.0,4.0,4.0
7400000000.0,Tangerang,BSD City,220.0,285.0,4.0,3.0
1250000000.0,Tangerang,BSD City,90.0,65.0,3.0,2.0
1200000000.0,Tangerang,BSD City,72.0,71.0,2.0,2.0
3840000000.0,Tangerang,BSD City,185.0,181.0,4.0,4.0
2800000000.0,Tangerang,BSD City,157.0,270.0,4.0,4.0
1000000000.0,Tangerang,BSD City,63.0,83.0,3.0,3.0
1700000000.0,Tangerang,BSD City,60.0,73.0,3.0,2.0
1300000000.0,Tangerang,BSD City,48.0,45.0,2.0,1.0
1800000000.0,Tangerang,BSD City,70.0,78.0,3.0,2.0
599000000.0,Tangerang,BSD City,70.0,50.0,3.0,2.0
2150000000.0,Tangerang,BSD City,98.0,130.0,3.0,2.0
8300000000.000001,Tangerang,BSD City,480.0,400.0,5.0,4.0
5300000000.0,Tangerang,BSD City,402.0,450.0,4.0,3.0
1450000000.0,Tangerang,BSD City,50.0,68.0,3.0,2.0
4100000000.0,Tangerang,BSD City,235.0,200.0,3.0,3.0
1600000000.0,Tangerang,BSD City,60.0,78.0,4.0,2.0
28000000000.0,Tangerang,BSD City,801.0,1046.0,5.0,4.0
3500000000.0,Tangerang,BSD City,120.0,135.0,4.0,3.0
17000000000.0,Tangerang,BSD City,396.0,1.0,5.0,5.0
4990000000.0,Tangerang,BSD City,300.0,175.0,3.0,2.0
1850000000.0,Tangerang,BSD City,70.0,78.0,3.0,2.0
1580000000.0,Tangerang,BSD City,105.0,80.0,2.0,1.0
5000000000.0,Tangerang,BSD City,1884.0,500.0,5.0,3.0
1000000000.0,Tangerang,BSD City,64.0,65.0,2.0,2.0
900000000.0,Tangerang,BSD City,53.0,60.0,2.0,2.0
9700000000.0,Tangerang,BSD City,372.0,250.0,4.0,3.0
3100000000.0,Tangerang,BSD City,181.0,182.0,3.0,3.0
9900000000.0,Tangerang,BSD City,220.0,398.0,5.0,5.0
10100000000.0,Tangerang,BSD City,200.0,358.0,4.0,4.0
4200000000.0,Tangerang,BSD City,150.0,190.0,4.0,3.0
1700000000.0,Tangerang,BSD City,60.0,67.0,2.0,2.0
1490000000.0,Tangerang,BSD City,50.0,70.0,3.0,2.0
6700000000.0,Tangerang,BSD City,240.0,350.0,4.0,6.0
3300000000.0,Tangerang,BSD City,225.0,120.0,3.0,3.0
1300000000.0,Tangerang,BSD City,32.0,90.0,4.0,2.0
3300000000.0,Tangerang,BSD City,237.0,143.0,3.0,3.0
2700000000.0,Tangerang,BSD City,206.0,280.0,5.0,4.0
800000000.0,Tangerang,BSD City,60.0,65.0,3.0,2.0
18500000000.0,Tangerang,BSD City,396.0,465.0,5.0,6.0
35000000000.0,Tangerang,BSD City,665.0,601.0,5.0,5.0
2500000000.0,Tangerang,BSD City,98.0,88.0,3.0,3.0
2190000000.0,Tangerang,BSD City,66.0,86.0,3.0,3.0
5080000000.0,Tangerang,BSD City,153.0,147.0,4.0,4.0
1900000000.0,Tangerang,BSD City,98.0,100.0,3.0,2.0
2600000000.0,Tangerang,BSD City,136.0,180.0,4.0,3.0
1200000000.0,Tangerang,BSD City,112.0,80.0,3.0,2.0
1400000000.0,Tangerang,BSD City,60.0,45.0,2.0,2.0
7000000000.0,Tangerang,BSD City,335.0,240.0,6.0,4.0
5000000000.0,Tangerang,BSD City,241.0,200.0,5.0,4.0
3500000000.0,Tangerang,BSD City,135.0,171.0,4.0,4.0
2100000000.0,Tangerang,BSD City,107.0,130.0,3.0,3.0
3500000000.0,Tangerang,BSD City,120.0,135.0,4.0,4.0
1750000000.0,Tangerang,BSD City,90.0,68.0,3.0,2.0
785000000.0,Tangerang,BSD City,85.0,60.0,3.0,2.0
888000000.0,Tangerang,BSD City,60.0,66.0,3.0,2.0
10000000000.0,Tangerang,BSD City,435.0,438.0,5.0,4.0
1750000000.0,Tangerang,BSD City,77.0,85.0,3.0,2.0
2700000000.0,Tangerang,BSD City,84.0,126.0,3.0,3.0
8250000000.0,Tangerang,BSD City,450.0,750.0,4.0,4.0
10700000000.0,Tangerang,BSD City,396.0,250.0,4.0,4.0
1650000000.0,Tangerang,BSD City,60.0,73.0,2.0,2.0
2500000000.0,Tangerang,BSD City,96.0,138.0,3.0,4.0
6900000000.0,Tangerang,BSD The Icon,224.0,350.0,4.0,3.0
1580000000.0,Tangerang,BSD The Icon,105.0,80.0,2.0,1.0
7200000000.0,Tangerang,BSD The Icon,224.0,350.0,4.0,4.0
4500000000.0,Tangerang,BSD The Icon,187.0,220.0,4.0,3.0
7200000000.0,Tangerang,BSD The Icon,247.0,360.0,4.0,4.0
2100000000.0,Tangerang,BSD The Icon,119.0,79.0,3.0,2.0
3700000000.0,Tangerang,BSD The Icon,200.0,175.0,3.0,3.0
2400000000.0,Tangerang,BSD The Icon,128.0,100.0,3.0,3.0
3500000000.0,Tangerang,BSD Kencana Loka,144.0,180.0,3.0,3.0
2200000000.0,Tangerang,BSD Kencana Loka,188.0,195.0,3.0,2.0
4800000000.0,Tangerang,BSD Kencana Loka,300.0,400.0,5.0,5.0
2900000000.0,Tangerang,BSD Kencana Loka,200.0,290.0,6.0,4.0
1300000000.0,Tangerang,BSD Kencana Loka,84.0,70.0,3.0,1.0
2950000000.0,Tangerang,BSD Kencana Loka,150.0,230.0,3.0,3.0
2900000000.0,Tangerang,BSD Kencana Loka,200.0,290.0,6.0,4.0
1500000000.0,Tangerang,BSD Kencana Loka,72.0,80.0,2.0,2.0
3200000000.0,Tangerang,BSD Delatinos,160.0,180.0,4.0,2.0
11500000000.0,Tangerang,BSD Delatinos,426.0,653.0,8.0,5.0
2850000000.0,Tangerang,BSD Delatinos,162.0,120.0,5.0,4.0
2990000000.0,Tangerang,BSD Delatinos,144.0,250.0,4.0,3.0
3300000000.0,Tangerang,BSD Delatinos,176.0,290.0,4.0,1.0
2000000000.0,Tangerang,BSD Delatinos,96.0,100.0,2.0,2.0
3750000000.0,Tangerang,BSD Delatinos,163.0,278.0,4.0,4.0
14000000000.0,Tangerang,BSD Delatinos,399.0,725.0,6.0,6.0
2500000000.0,Tangerang,Cikupa Citra Raya,160.0,200.0,3.0,3.0
850000000.0,Tangerang,Cikupa Citra Raya,90.0,66.0,3.0,2.0
630000000.0,Tangerang,Cikupa Citra Raya,72.0,40.0,2.0,2.0
960000000.0,Tangerang,Cikupa Citra Raya,119.0,62.0,2.0,1.0
1060000000.0,Tangerang,Cikupa Citra Raya,119.0,74.0,3.0,2.0
1440000000.0,Tangerang,Cikupa Citra Raya,164.0,100.0,4.0,2.0
525000000.0,Tangerang,Cikupa Citra Raya,72.0,60.0,3.0,1.0
1300000000.0,Tangerang,Cikupa Citra Raya,120.0,180.0,4.0,2.0
975000000.0,Tangerang,Cikupa Citra Raya,100.0,150.0,3.0,2.0
1750000000.0,Tangerang,Cikupa Citra Raya,200.0,150.0,3.0,2.0
899000000.0,Tangerang,Cikupa Citra Raya,136.0,93.0,3.0,1.0
660000000.0,Tangerang,Cikupa Citra Raya,84.0,41.0,2.0,1.0
1250000000.0,Tangerang,Cikupa Citra Raya,128.0,135.0,3.0,3.0
630000000.0,Tangerang,Cikupa Citra Raya,96.0,120.0,3.0,2.0
385000000.0,Tangerang,Cikupa Citra Raya,72.0,22.0,2.0,1.0
2500000000.0,Tangerang,Cikupa Citra Raya,300.0,400.0,4.0,4.0
771000000.0,Tangerang,Cikupa Citra Raya,90.0,47.0,2.0,1.0
1180000000.0,Tangerang,Cikupa Citra Raya,119.0,130.0,3.0,2.0
3000000000.0,Tangerang,Cikupa Citra Raya,150.0,150.0,3.0,2.0
5000000000.0,Tangerang,Cikupa Citra Raya,389.0,520.0,5.0,4.0
650000000.0,Tangerang,Cikupa Citra Raya,108.0,108.0,2.0,2.0
610000000.0,Tangerang,Cikupa Citra Raya,90.0,75.0,3.0,2.0
3000000000.0,Tangerang,Cikupa Citra Raya,360.0,400.0,4.0,4.0
650000000.0,Tangerang,Cikupa Citra Raya,90.0,75.0,2.0,1.0
650000000.0,Tangerang,Cikupa Citra Raya,90.0,75.0,2.0,1.0
700000000.0,Tangerang,Cikupa Citra Raya,72.0,36.0,2.0,1.0
1100000000.0,Tangerang,Cikupa Citra Raya,120.0,100.0,3.0,3.0
455000000.0,Tangerang,Cikupa Citra Raya,72.0,72.0,2.0,1.0
675000000.0,Tangerang,Cikupa Citra Raya,72.0,110.0,3.0,2.0
1350000000.0,Tangerang,Cikupa Citra Raya,210.0,200.0,3.0,3.0
685000000.0,Tangerang,Cikupa Citra Raya,72.0,65.0,3.0,1.0
610000000.0,Tangerang,Cikupa Citra Raya,90.0,75.0,3.0,2.0
2700000000.0,Tangerang,BSD,100.0,84.0,4.0,3.0
12000000000.0,Tangerang,BSD,300.0,480.0,5.0,7.0
23000000000.0,Tangerang,BSD,558.0,760.0,5.0,7.0
5700000000.0,Tangerang,BSD,365.0,400.0,5.0,4.0
2770000000.0,Tangerang,BSD,84.0,126.0,3.0,3.0
3120000000.0,Tangerang,BSD,128.0,144.0,3.0,3.0
17000000000.0,Tangerang,BSD,396.0,396.0,6.0,5.0
17000000000.0,Tangerang,BSD,396.0,465.0,5.0,5.0
1360000000.0,Tangerang,BSD,112.0,100.0,3.0,2.0
2800000000.0,Tangerang,BSD,84.0,126.0,3.0,3.0
17000000000.0,Tangerang,BSD,396.0,396.0,3.0,3.0
18000000000.0,Tangerang,BSD,499.0,349.0,6.0,5.0
18000000000.0,Tangerang,BSD,499.0,349.0,6.0,5.0
13700000000.0,Tangerang,BSD,18.0,22.0,5.0,4.0
1900000000.0,Tangerang,BSD,66.0,86.0,3.0,3.0
2800000000.0,Tangerang,BSD,157.0,270.0,4.0,4.0
3120000000.0,Tangerang,BSD,128.0,144.0,3.0,3.0
1200000000.0,Tangerang,BSD,72.0,71.0,2.0,2.0
1590000000.0,Tangerang,BSD,90.0,126.0,4.0,3.0
4000000000.0,Tangerang,BSD,112.0,180.0,5.0,4.0
899000000.0,Tangerang,BSD,83.0,50.0,2.0,2.0
3200000000.0,Tangerang,BSD,169.0,200.0,4.0,3.0
1200000000.0,Tangerang,BSD,80.0,80.0,3.0,2.0
4680000000.0,Tangerang,BSD,250.0,195.0,3.0,3.0
3120000000.0,Tangerang,BSD,128.0,144.0,3.0,3.0
796000000.0,Tangerang,BSD,60.0,30.0,2.0,1.0
2700000000.0,Tangerang,BSD,100.0,84.0,4.0,3.0
1000000000.0,Tangerang,BSD,61.0,69.0,3.0,2.0
2770000000.0,Tangerang,BSD,84.0,126.0,4.0,3.0
13200000000.0,Tangerang,BSD,265.0,385.0,5.0,6.0
9790000000.0,Tangerang,BSD,200.0,358.0,4.0,6.0
13400000000.0,Tangerang,BSD,264.0,485.0,4.0,5.0
6000000000.0,Tangerang,BSD,136.0,242.0,4.0,5.0
1900000000.0,Tangerang,BSD,66.0,86.0,4.0,3.0
2350000000.0,Tangerang,BSD,220.0,150.0,3.0,2.0
7800000000.0,Tangerang,BSD,180.0,280.0,4.0,4.0
22000000000.0,Tangerang,BSD,1649.0,1039.0,5.0,4.0
6000000000.0,Tangerang,BSD,275.0,320.0,4.0,4.0
665000000.0,Tangerang,BSD,85.0,60.0,3.0,2.0
28000000000.0,Tangerang,BSD,801.0,1046.0,5.0,4.0
1040000000.0,Tangerang,BSD,63.0,83.0,3.0,3.0
1250000000.0,Tangerang,BSD,90.0,65.0,3.0,2.0
35000000000.0,Tangerang,BSD,684.0,545.0,5.0,5.0
