harga,luas_tanah,luas_bangunan,kamar_tidur,kamar_mandi
650000000.0,72.0,52.0,3.0,1.0
917000000.0,84.0,45.0,2.0,1.0
950000000.0,70.0,118.0,4.0,2.0
955000000.0,70.0,115.0,3.0,2.0
1870000000.0,124.0,135.0,4.0,4.0
285000000.0,63.0,40.0,2.0,1.0
2490000000.0,158.0,133.0,4.0,4.0
2280000000.0,142.0,126.0,3.0,3.0
230000000.0,50.0,36.0,2.0,1.0
3500000000.0,200.0,120.0,3.0,4.0
800000000.0,101.0,78.0,3.0,3.0
387000000.0,55.0,42.0,2.0,1.0
485000000.0,72.0,42.0,2.0,1.0
525000000.0,73.0,45.0,2.0,1.0
1600000000.0,120.0,79.0,3.0,2.0
445000000.0,60.0,80.0,4.0,2.0
1450000000.0,144.0,68.0,2.0,2.0
200000000.0,50.0,36.0,2.0,1.0
1800000000.0,112.0,120.0,5.0,4.0
750000000.0,66.0,50.0,2.0,1.0
650000000.0,119.0,80.0,3.0,1.0
2280000000.0,110.0,103.0,3.0,3.0
1670000000.0,96.0,103.0,3.0,2.0
1410000000.0,84.0,85.0,3.0,2.0
1330000000.0,84.0,75.0,2.0,2.0
1940000000.0,106.0,75.0,2.0,2.0
2790000000.0,129.0,120.0,4.0,4.0
1330000000.0,84.0,75.0,3.0,3.0
508000000.0,72.0,45.0,2.0,1.0
1500000000.0,96.0,103.0,4.0,4.0
583000000.0,70.0,34.0,2.0,1.0
622000000.0,52.0,63.0,2.0,2.0
1600000000.0,230.0,150.0,3.0,3.0
1100000000.0,92.0,74.0,3.0,2.0
799000000.0,76.0,66.0,3.0,2.0
590000000.0,72.0,72.0,3.0,2.0
755000000.0,75.0,60.0,3.0,2.0
1230000000.0,121.0,71.0,2.0,2.0
1200000000.0,98.0,78.0,2.0,3.0
1200000000.0,98.0,78.0,2.0,3.0
500000000.0,50.0,30.0,2.0,1.0
699000000.0,62.0,70.0,3.0,2.0
1800000000.0,120.0,158.0,3.0,3.0
2600000000.0,235.0,225.0,3.0,2.0
1200000000.0,98.0,78.0,2.0,2.0
875000000.0,70.0,69.0,3.0,2.0
945000000.0,105.0,60.0,2.0,1.0
660000000.0,80.0,45.0,2.0,1.0
660000000.0,80.0,45.0,2.0,1.0
690000000.0,87.0,45.0,2.0,1.0
350000000.0,60.0,36.0,3.0,1.0
800000000.0,109.0,144.0,3.0,3.0
1250000000.0,128.0,110.0,3.0,1.0
690000000.0,87.0,45.0,2.0,1.0
950000000.0,120.0,57.0,2.0,1.0
1800000000.0,106.0,150.0,3.0,3.0
2520000000.0,150.0,200.0,4.0,3.0
1100000000.0,96.0,75.0,3.0,3.0
1150000000.0,72.0,80.0,3.0,3.0
1150000000.0,72.0,80.0,3.0,3.0
995000000.0,72.0,75.0,3.0,2.0
756000000.0,60.0,51.0,2.0,2.0
1440000000.0,97.0,130.0,3.0,3.0
725000000.0,50.0,50.0,2.0,2.0
1350000000.0,102.0,120.0,3.0,3.0
950000000.0,57.0,72.0,3.0,2.0
1600000000.0,100.0,120.0,4.0,3.0
995000000.0,72.0,75.0,3.0,2.0
2300000000.0,127.0,168.0,5.0,5.0
1400000000.0,72.0,120.0,3.0,3.0
1700000000.0,100.0,120.0,3.0,3.0
1400000000.0,100.0,130.0,3.0,3.0
1700000000.0,77.0,140.0,3.0,3.0
995000000.0,72.0,75.0,3.0,2.0
1420000000.0,86.0,110.0,3.0,3.0
2300000000.0,127.0,170.0,4.0,3.0
1950000000.0,125.0,136.0,3.0,3.0
770000000.0,72.0,42.0,2.0,1.0
1350000000.0,300.0,317.0,4.0,4.0
900000000.0,90.0,45.0,2.0,2.0
4200000000.0,194.0,120.0,3.0,4.0
1560000000.0,72.0,90.0,3.0,2.0
1050000000.0,83.0,154.0,5.0,2.0
1560000000.0,115.0,145.0,3.0,3.0
4900000000.0,450.0,250.0,6.0,2.0
1730000000.0,80.0,100.0,3.0,3.0
1200000000.0,80.0,60.0,4.0,3.0
1220000000.0,81.0,80.0,3.0,3.0
4900000000.0,400.0,250.0,6.0,2.0
1000000000.0,100.0,66.0,4.0,4.0
350000000.0,50.0,36.0,2.0,1.0
660000000.0,72.0,72.0,2.0,1.0
1300000000.0,98.0,100.0,3.0,3.0
870000000.0,60.0,85.0,3.0,3.0
890000000.0,68.0,90.0,3.0,3.0
800000000.0,80.0,70.0,3.0,2.0
1170000000.0,93.0,88.0,3.0,2.0
1250000000.0,72.0,110.0,3.0,3.0
1100000000.0,92.0,100.0,3.0,2.0
1450000000.0,98.0,130.0,3.0,3.0
900000000.0,60.0,75.0,3.0,2.0
1300000000.0,98.0,130.0,3.0,3.0
2310000000.0,127.0,180.0,5.0,5.0
1430000000.0,100.0,90.0,4.0,2.0
575000000.0,46.0,36.0,2.0,1.0
3200000000.0,268.0,140.0,4.0,3.0
485000000.0,72.0,50.0,2.0,1.0
506000000.0,40.0,46.0,2.0,2.0
980000000.0,80.0,70.0,3.0,2.0
980000000.0,80.0,70.0,3.0,2.0
980000000.0,80.0,70.0,3.0,2.0
846000000.0,63.0,70.0,3.0,2.0
1170000000.0,93.0,88.0,2.0,1.0
1170000000.0,93.0,88.0,2.0,1.0
1850000000.0,84.0,189.0,3.0,3.0
6800000000.0,260.0,387.0,4.0,3.0
1650000000.0,60.0,132.0,3.0,3.0
2400000000.0,89.0,227.0,5.0,4.0
3550000000.0,112.0,160.0,4.0,2.0
2400000000.0,84.0,144.0,5.0,2.0
3550000000.0,120.0,200.0,3.0,2.0
2600000000.0,75.0,150.0,4.0,3.0
3700000000.0,105.0,196.0,4.0,4.0
2200000000.0,64.0,168.0,4.0,3.0
2100000000.0,50.0,128.0,3.0,3.0
1800000000.0,61.0,144.0,3.0,3.0
4700000000.0,225.0,255.0,1.0,1.0
3000000000.0,135.0,250.0,3.0,3.0
5500000000.0,136.0,336.0,10.0,11.0
4000000000.0,198.0,500.0,6.0,2.0
6300000000.0,233.0,315.0,5.0,6.0
3000000000.0,140.0,140.0,3.0,3.0
2200000000.0,64.0,168.0,4.0,3.0
2700000000.0,88.0,200.0,6.0,4.0
8490000000.0,377.0,712.0,4.0,4.0
2600000000.0,75.0,150.0,3.0,3.0
4700000000.0,225.0,255.0,1.0,1.0
3950000000.0,141.0,282.0,1.0,1.0
5500000000.0,282.0,300.0,3.0,3.0
3000000000.0,156.0,123.0,3.0,2.0
3350000000.0,192.0,192.0,1.0,1.0
6500000000.0,258.0,400.0,6.0,5.0
1850000000.0,84.0,189.0,3.0,3.0
2300000000.0,55.0,131.0,4.0,3.0
12000000000.0,378.0,1000.0,5.0,4.0
1350000000.0,36.0,73.0,3.0,3.0
2500000000.0,117.0,150.0,3.0,2.0
8500000000.0,377.0,570.0,4.0,4.0
2700000000.0,80.0,170.0,3.0,3.0
2600000000.0,75.0,150.0,3.0,3.0
2500000000.0,84.0,180.0,3.0,3.0
5500000000.0,136.0,336.0,10.0,11.0
1590000000.0,39.0,110.0,3.0,3.0
2400000000.0,84.0,185.0,3.0,2.0
4300000000.0,102.0,294.0,4.0,5.0
3750000000.0,140.0,210.0,4.0,4.0
2750000000.0,140.0,126.0,3.0,2.0
3100000000.0,168.0,236.0,3.0,3.0
3500000000.0,180.0,168.0,3.0,3.0
1710000000.0,80.0,130.0,3.0,3.0
1950000000.0,95.0,150.0,4.0,4.0
2300000000.0,121.0,180.0,4.0,4.0
2400000000.0,113.0,160.0,4.0,4.0
1550000000.0,70.0,120.0,3.0,3.0
695000000.0,40.0,80.0,2.0,2.0
2640000000.0,110.0,140.0,4.0,4.0
4500000000.0,168.0,230.0,4.0,4.0
2640000000.0,110.0,140.0,4.0,4.0
1950000000.0,95.0,150.0,3.0,3.0
1450000000.0,97.0,130.0,3.0,3.0
3700000000.0,112.0,240.0,4.0,4.0
2000000000.0,125.0,160.0,5.0,5.0
3200000000.0,210.0,280.0,4.0,4.0
1950000000.0,96.0,150.0,3.0,3.0
1950000000.0,96.0,150.0,3.0,3.0
1650000000.0,78.0,110.0,3.0,3.0
2640000000.0,110.0,140.0,4.0,4.0
63000000000.0,5250.0,200.0,4.0,3.0
1250000000.0,77.0,120.0,3.0,3.0
5500000000.0,165.0,300.0,5.0,4.0
2500000000.0,126.0,240.0,5.0,4.0
3700000000.0,139.0,240.0,5.0,5.0
3720000000.0,112.0,240.0,4.0,4.0
4000000000.0,279.0,210.0,3.0,3.0
2400000000.0,150.0,250.0,4.0,4.0
4500000000.0,277.0,310.0,3.0,4.0
4500000000.0,277.0,310.0,3.0,4.0
2900000000.0,92.0,230.0,4.0,4.0
2500000000.0,120.0,220.0,4.0,3.0
1520000000.0,77.0,130.0,4.0,4.0
3500000000.0,135.0,200.0,4.0,3.0
12000000000.0,1450.0,910.0,4.0,3.0
1400000000.0,78.0,120.0,3.0,2.0
3600000000.0,101.0,260.0,4.0,4.0
4950000000.0,202.0,300.0,4.0,4.0
1900000000.0,90.0,150.0,4.0,4.0
1550000000.0,126.0,160.0,4.0,4.0
5500000000.0,163.0,380.0,4.0,4.0
2750000000.0,170.0,169.0,4.0,4.0
2300000000.0,120.0,165.0,3.0,3.0
1450000000.0,63.0,100.0,3.0,3.0
4950000000.0,223.0,320.0,6.0,6.0
16899999999.999998,585.0,480.0,6.0,3.0
1300000000.0,60.0,62.0,3.0,2.0
8900000000.0,600.0,550.0,5.0,3.0
1680000000.0,60.0,132.0,3.0,3.0
1290000000.0,60.0,70.0,3.0,2.0
3500000000.0,216.0,250.0,3.0,2.0
6000000000.0,373.0,132.0,5.0,3.0
5750000000.0,264.0,360.0,4.0,4.0
4000000000.0,433.0,300.0,4.0,3.0
4800000000.0,300.0,400.0,5.0,3.0
4000000000.0,128.0,270.0,6.0,6.0
2700000000.0,118.0,180.0,3.0,3.0
14000000000.0,1431.0,500.0,6.0,5.0
949000000.0,60.0,74.0,3.0,2.0
29000000000.0,450.0,850.0,4.0,4.0
7700000000.0,200.0,400.0,4.0,3.0
28000000000.0,400.0,700.0,4.0,3.0
18000000000.0,450.0,600.0,5.0,3.0
30000000000.0,542.0,1100.0,4.0,4.0
25000000000.0,785.0,839.0,6.0,6.0
10000000000.0,270.0,700.0,6.0,5.0
23000000000.0,377.0,1100.0,7.0,7.0
12000000000.0,300.0,320.0,3.0,3.0
2350000000.0,75.0,98.0,3.0,3.0
25000000000.0,785.0,839.0,6.0,5.0
3150000000.0,100.0,150.0,3.0,3.0
5500000000.0,150.0,160.0,3.0,3.0
18000000000.0,360.0,550.0,4.0,4.0
7500000000.0,216.0,200.0,4.0,4.0
2300000000.0,75.0,100.0,3.0,3.0
3000000000.0,90.0,100.0,3.0,3.0
4000000000.0,120.0,146.0,3.0,3.0
5000000000.0,130.0,182.0,4.0,3.0
3150000000.0,100.0,120.0,3.0,3.0
39000000000.0,640.0,1300.0,6.0,6.0
25000000000.0,578.0,700.0,5.0,5.0
25000000000.0,300.0,500.0,5.0,4.0
10000000000.0,270.0,270.0,5.0,5.0
7700000000.0,180.0,250.0,4.0,3.0
12500000000.0,250.0,300.0,4.0,4.0
3150000000.0,100.0,120.0,3.0,3.0
11000000000.0,363.0,600.0,4.0,4.0
4700000000.0,120.0,150.0,3.0,3.0
25000000000.0,300.0,500.0,5.0,4.0
10000000000.0,270.0,270.0,5.0,5.0
4100000000.0,102.0,160.0,3.0,3.0
25000000000.0,300.0,500.0,5.0,5.0
1950000000.0,45.0,55.0,3.0,2.0
8890000000.0,184.0,200.0,4.0,4.0
8900000000.0,230.0,450.0,4.0,3.0
16000000000.0,300.0,750.0,4.0,4.0
25000000000.0,580.0,700.0,4.0,4.0
25000000000.0,580.0,700.0,4.0,4.0
10000000000.0,270.0,700.0,5.0,5.0
11000000000.0,230.0,450.0,3.0,2.0
6750000000.0,180.0,224.0,4.0,4.0
13500000000.0,225.0,300.0,6.0,4.0
3000000000.0,90.0,120.0,3.0,3.0
8300000000.000001,200.0,297.0,3.0,3.0
3100000000.0,100.0,115.0,3.0,2.0
1350000000.0,45.0,54.0,2.0,2.0
2900000000.0,90.0,119.0,3.0,3.0
85000000000.0,1000.0,2800.0,5.0,5.0
32000000000.0,325.0,885.0,4.0,4.0
2900000000.0,90.0,136.0,3.0,3.0
12000000000.0,290.0,320.0,4.0,5.0
18800000000.0,390.0,500.0,4.0,4.0
16500000000.0,459.0,325.0,4.0,3.0
20000000000.0,455.0,900.0,5.0,5.0
4900000000.0,150.0,209.0,4.0,4.0
26000000000.0,785.0,785.0,5.0,5.0
12000000000.0,216.0,528.0,3.0,3.0
17500000000.0,325.0,600.0,6.0,4.0
2350000000.0,80.0,98.0,3.0,3.0
29000000000.0,520.0,1000.0,4.0,5.0
10900000000.0,290.0,500.0,4.0,3.0
6800000000.0,136.0,300.0,5.0,5.0
3000000000.0,90.0,120.0,3.0,3.0
6750000000.0,180.0,224.0,4.0,4.0
5990000000.0,160.0,200.0,4.0,4.0
10800000000.0,290.0,400.0,4.0,3.0
26000000000.0,785.0,839.0,6.0,5.0
13700000000.0,270.0,600.0,3.0,3.0
13000000000.0,250.0,300.0,3.0,3.0
29000000000.0,520.0,1000.0,4.0,7.0
13000000000.0,250.0,400.0,3.0,3.0
5700000000.0,160.0,200.0,3.0,3.0
12500000000.0,300.0,300.0,4.0,3.0
23000000000.0,377.0,1100.0,7.0,7.0
4300000000.0,120.0,150.0,3.0,2.0
13000000000.0,250.0,600.0,3.0,3.0
10500000000.0,357.0,500.0,4.0,4.0
4000000000.0,120.0,130.0,3.0,3.0
12500000000.0,250.0,330.0,4.0,5.0
5700000000.0,160.0,200.0,3.0,3.0
7000000000.0,160.0,220.0,3.0,3.0
8700000000.0,180.0,300.0,4.0,4.0
25000000000.0,300.0,700.0,4.0,4.0
2400000000.0,60.0,150.0,3.0,3.0
10400000000.0,230.0,360.0,4.0,4.0
25000000000.0,300.0,750.0,5.0,7.0
7000000000.0,200.0,200.0,4.0,3.0
4200000000.0,102.0,120.0,3.0,3.0
4750000000.0,120.0,200.0,3.0,2.0
5350000000.0,144.0,208.0,4.0,3.0
6000000000.0,160.0,300.0,4.0,3.0
6900000000.0,260.0,500.0,3.0,4.0
5500000000.0,204.0,200.0,4.0,2.0
1750000000.0,64.0,140.0,3.0,4.0
10500000000.0,379.0,300.0,4.0,3.0
18000000000.0,600.0,720.0,4.0,3.0
3600000000.0,120.0,200.0,4.0,3.0
6000000000.0,200.0,325.0,3.0,3.0
4500000000.0,140.0,250.0,4.0,3.0
1300000000.0,56.0,150.0,3.0,3.0
13800000000.0,360.0,550.0,4.0,4.0
4600000000.0,144.0,200.0,4.0,3.0
3200000000.0,150.0,200.0,6.0,5.0
2600000000.0,117.0,177.0,4.0,3.0
2340000000.0,97.0,120.0,3.0,2.0
2340000000.0,97.0,120.0,3.0,2.0
4200000000.0,160.0,250.0,4.0,3.0
2340000000.0,97.0,120.0,3.0,2.0
6250000000.0,175.0,185.0,2.0,2.0
40000000000.0,1295.0,600.0,9.0,9.0
5900000000.0,195.0,350.0,3.0,3.0
13500000000.0,588.0,823.0,5.0,4.0
1750000000.0,64.0,140.0,3.0,4.0
1880000000.0,80.0,110.0,3.0,3.0
2200000000.0,125.0,140.0,3.0,3.0
2850000000.0,150.0,165.0,4.0,2.0
1880000000.0,80.0,110.0,3.0,3.0
2200000000.0,125.0,140.0,3.0,3.0
2500000000.0,125.0,186.0,3.0,3.0
2550000000.0,250.0,340.0,3.0,4.0
2300000000.0,125.0,150.0,3.0,3.0
2300000000.0,125.0,150.0,3.0,3.0
1550000000.0,60.0,85.0,3.0,3.0
1850000000.0,80.0,120.0,3.0,3.0
2150000000.0,125.0,150.0,3.0,3.0
1850000000.0,80.0,120.0,3.0,3.0
2150000000.0,125.0,150.0,3.0,3.0
2300000000.0,125.0,150.0,3.0,3.0
2300000000.0,125.0,150.0,3.0,3.0
3200000000.0,250.0,239.0,4.0,3.0
1950000000.0,125.0,149.0,3.0,3.0
408000000.0,18.0,35.0,2.0,1.0
495000000.0,17.0,33.0,2.0,1.0
418000000.0,18.0,35.0,2.0,1.0
495000000.0,17.0,33.0,2.0,1.0
330000000.0,15.0,28.0,1.0,1.0
418000000.0,18.0,35.0,2.0,1.0
418000000.0,18.0,33.0,2.0,2.0
1400000000.0,60.0,87.0,2.0,2.0
2900000000.0,120.0,120.0,3.0,3.0
5400000000.0,180.0,250.0,4.0,3.0
2900000000.0,120.0,120.0,3.0,3.0
5400000000.0,180.0,250.0,4.0,3.0
3200000000.0,128.0,156.0,3.0,4.0
2200000000.0,90.0,100.0,3.0,2.0
5000000000.0,200.0,400.0,4.0,3.0
2400000000.0,90.0,120.0,3.0,3.0
3000000000.0,108.0,156.0,3.0,3.0
4300000000.0,144.0,200.0,3.0,3.0
2700000000.0,90.0,120.0,2.0,3.0
2400000000.0,90.0,110.0,3.0,3.0
3950000000.0,162.0,200.0,3.0,3.0
3300000000.0,144.0,147.0,4.0,3.0
3300000000.0,144.0,147.0,3.0,4.0
3100000000.0,200.0,211.0,3.0,2.0
1180000000.0,48.0,76.0,2.0,2.0
2350000000.0,114.0,110.0,3.0,2.0
4900000000.0,210.0,150.0,5.0,3.0
3200000000.0,216.0,241.0,4.0,3.0
1600000000.0,75.0,67.0,2.0,2.0
2450000000.0,180.0,100.0,3.0,2.0
2520000000.0,180.0,115.0,3.0,3.0
1400000000.0,77.0,88.0,3.0,2.0
2520000000.0,180.0,115.0,3.0,3.0
1400000000.0,77.0,88.0,3.0,2.0
2520000000.0,180.0,115.0,3.0,3.0
2000000000.0,105.0,85.0,3.0,2.0
1550000000.0,69.0,74.0,3.0,3.0
2600000000.0,112.0,112.0,3.0,3.0
1700000000.0,85.0,60.0,2.0,2.0
1050000000.0,75.0,90.0,3.0,2.0
2350000000.0,90.0,93.0,2.0,2.0
2540000000.0,98.0,115.0,3.0,4.0
2000000000.0,105.0,105.0,3.0,2.0
23100000000.0,1287.0,550.0,4.0,3.0
7390000000.0,336.0,250.0,4.0,3.0
4100000000.0,110.0,220.0,3.0,3.0
8050000000.000001,575.0,264.0,4.0,3.0
8050000000.000001,575.0,264.0,4.0,3.0
21000000000.0,786.0,450.0,4.0,4.0
5900000000.0,144.0,373.0,4.0,3.0
2600000000.0,150.0,200.0,4.0,2.0
24900000000.0,1300.0,500.0,7.0,5.0
6250000000.0,212.0,175.0,3.0,2.0
26000000000.0,900.0,700.0,21.0,21.0
26000000000.0,915.0,600.0,20.0,20.0
25000000000.0,1189.0,600.0,4.0,4.0
18500000000.0,465.0,500.0,5.0,4.0
8500000000.0,240.0,250.0,4.0,2.0
106000000000.0,1479.0,1000.0,4.0,5.0
40000000000.0,522.0,900.0,4.0,4.0
32000000000.0,597.0,350.0,5.0,2.0
25000000000.0,532.0,408.0,4.0,3.0
175000000000.0,1305.0,1200.0,6.0,7.0
2800000000.0,270.0,282.0,4.0,3.0
10000000000.0,277.0,452.0,4.0,3.0
6600000000.0,204.0,320.0,4.0,2.0
35000000000.0,452.0,400.0,4.0,5.0
17000000000.0,285.0,350.0,6.0,3.0
17000000000.0,285.0,350.0,6.0,3.0
9750000000.0,200.0,180.0,3.0,2.0
17500000000.0,725.0,350.0,4.0,4.0
13500000000.0,392.0,350.0,4.0,3.0
15000000000.0,350.0,250.0,3.0,3.0
7800000000.0,320.0,250.0,4.0,4.0
15000000000.0,500.0,620.0,12.0,7.0
5200000000.0,163.0,255.0,5.0,5.0
55000000000.0,2050.0,1500.0,12.0,12.0
25000000000.0,855.0,352.0,5.0,3.0
23000000000.0,973.0,1100.0,4.0,4.0
35000000000.0,886.0,1200.0,5.0,5.0
16000000000.0,348.0,400.0,3.0,3.0
10500000000.0,230.0,550.0,5.0,5.0
13000000000.0,506.0,350.0,4.0,4.0
20900000000.0,1197.0,500.0,4.0,3.0
14300000000.0,404.0,350.0,3.0,3.0
13500000000.0,1080.0,400.0,4.0,3.0
13000000000.0,460.0,550.0,4.0,3.0
8300000000.000001,320.0,250.0,4.0,4.0
6800000000.0,200.0,250.0,4.0,3.0
9500000000.0,552.0,200.0,4.0,3.0
8700000000.0,207.0,360.0,4.0,4.0
9900000000.0,315.0,600.0,3.0,3.0
40000000000.0,1592.0,938.0,4.0,2.0
19900000000.0,738.0,950.0,4.0,4.0
25000000000.0,980.0,500.0,3.0,3.0
17500000000.0,1050.0,550.0,5.0,4.0
8650000000.0,251.0,300.0,4.0,4.0
34000000000.0,1100.0,700.0,4.0,3.0
14000000000.0,260.0,500.0,4.0,4.0
35000000000.0,1000.0,600.0,4.0,4.0
27000000000.0,1270.0,800.0,5.0,5.0
17000000000.0,700.0,350.0,4.0,4.0
21000000000.0,1080.0,500.0,6.0,4.0
19700000000.0,662.0,405.0,4.0,4.0
25000000000.0,980.0,500.0,3.0,3.0
14000000000.0,260.0,450.0,4.0,5.0
3200000000.0,240.0,280.0,3.0,3.0
2520000000.0,150.0,200.0,4.0,3.0
14000000000.0,600.0,325.0,6.0,3.0
506000000.0,23.0,43.0,2.0,2.0
1470000000.0,36.0,68.0,3.0,2.0
3800000000.0,163.0,250.0,3.0,3.0
1300000000.0,36.0,64.0,3.0,2.0
506000000.0,23.0,43.0,2.0,2.0
1470000000.0,36.0,68.0,3.0,2.0
1480000000.0,36.0,69.0,2.0,2.0
7000000000.0,300.0,425.0,5.0,5.0
24000000000.0,1010.0,1200.0,4.0,4.0
24000000000.0,1010.0,1200.0,4.0,4.0
17500000000.0,560.0,600.0,5.0,4.0
8900000000.0,280.0,550.0,4.0,4.0
13900000000.0,464.0,640.0,4.0,4.0
15500000000.0,740.0,340.0,4.0,4.0
15500000000.0,740.0,340.0,4.0,4.0
10500000000.0,260.0,345.0,4.0,4.0
16000000000.0,632.0,500.0,4.0,4.0
45100000000.0,3475.0,1440.0,12.0,12.0
16000000000.0,997.0,500.0,4.0,4.0
45100000000.0,3475.0,1440.0,12.0,12.0
13000000000.0,928.0,600.0,5.0,5.0
16000000000.0,732.0,500.0,4.0,4.0
13000000000.0,928.0,600.0,5.0,5.0
16000000000.0,732.0,500.0,4.0,2.0
4800000000.0,144.0,200.0,3.0,3.0
7100000000.0,265.0,645.0,7.0,4.0
6200000000.0,144.0,300.0,4.0,3.0
13500000000.0,230.0,450.0,4.0,3.0
4900000000.0,144.0,220.0,3.0,3.0
7190000000.0,180.0,250.0,5.0,3.0
6500000000.0,144.0,400.0,4.0,3.0
3990000000.0,136.0,200.0,4.0,3.0
13500000000.0,230.0,450.0,4.0,3.0
5100000000.0,160.0,240.0,4.0,3.0
6500000000.0,144.0,400.0,4.0,3.0
5200000000.0,150.0,200.0,3.0,3.0
4900000000.0,144.0,250.0,3.0,2.0
16500000000.0,300.0,450.0,3.0,3.0
12500000000.0,200.0,700.0,4.0,3.0
7200000000.0,180.0,350.0,4.0,3.0
4600000000.0,200.0,200.0,4.0,2.0
4850000000.0,144.0,300.0,5.0,4.0
5200000000.0,200.0,300.0,4.0,4.0
3990000000.0,136.0,200.0,3.0,3.0
6000000000.0,120.0,350.0,4.0,3.0
8000000000.0,250.0,370.0,4.0,3.0
5000000000.0,144.0,250.0,4.0,3.0
6500000000.0,144.0,500.0,4.0,4.0
4850000000.0,144.0,300.0,4.0,4.0
3990000000.0,136.0,180.0,4.0,3.0
4500000000.0,144.0,250.0,5.0,3.0
800000000.0,52.0,71.0,3.0,3.0
1150000000.0,33.0,62.0,2.0,2.0
1150000000.0,33.0,62.0,2.0,3.0
1500000000.0,40.0,71.0,2.0,2.0
22500000000.0,560.0,1200.0,4.0,4.0
22500000000.0,550.0,1200.0,4.0,4.0
22500000000.0,560.0,1200.0,4.0,4.0
21000000000.0,700.0,1030.0,4.0,3.0
108000000000.0,2700.0,5000.0,7.0,8.0
55000000000.0,752.0,3000.0,5.0,4.0
2400000000.0,90.0,108.0,3.0,2.0
2400000000.0,90.0,108.0,3.0,2.0
4700000000.0,150.0,250.0,4.0,4.0
3390000000.0,120.0,200.0,4.0,4.0
4700000000.0,150.0,280.0,4.0,3.0
3500000000.0,120.0,160.0,3.0,2.0
3350000000.0,120.0,200.0,4.0,3.0
3800000000.0,144.0,208.0,4.0,3.0
1270000000.0,33.0,100.0,3.0,3.0
1450000000.0,55.0,120.0,3.0,2.0
1800000000.0,56.0,105.0,2.0,2.0
4500000000.0,120.0,240.0,4.0,4.0
15000000000.0,425.0,500.0,4.0,3.0
26000000000.0,747.0,1000.0,6.0,7.0
15900000000.0,652.0,526.0,7.0,4.0
15000000000.0,425.0,410.0,4.0,3.0
5500000000.0,144.0,250.0,4.0,3.0
110000000000.0,950.0,1500.0,4.0,4.0
50000000000.0,660.0,800.0,4.0,4.0
100000000000.0,1225.0,800.0,6.0,6.0
69000000000.0,474.0,1200.0,4.0,5.0
69000000000.0,475.0,1200.0,4.0,4.0
43000000000.0,519.0,470.0,5.0,4.0
54500000000.0,909.0,500.0,3.0,3.0
45000000000.0,733.0,548.0,7.0,8.0
45000000000.0,733.0,548.0,7.0,8.0
2600000000.0,100.0,135.0,3.0,3.0
3300000000.0,135.0,200.0,3.0,2.0
2500000000.0,90.0,135.0,4.0,4.0
709000000.0,37.0,57.0,3.0,3.0
2600000000.0,100.0,135.0,3.0,3.0
709000000.0,37.0,57.0,3.0,3.0
2100000000.0,132.0,88.0,3.0,2.0
2600000000.0,100.0,130.0,3.0,3.0
2000000000.0,56.0,87.0,3.0,3.0
1080000000.0,35.0,69.0,2.0,2.0
3000000000.0,179.0,230.0,4.0,3.0
1270000000.0,36.0,66.0,3.0,3.0
3100000000.0,210.0,180.0,3.0,3.0
19000000000.0,386.0,1000.0,4.0,3.0
19000000000.0,386.0,1000.0,4.0,3.0
5900000000.0,180.0,240.0,4.0,3.0
19800000000.0,507.0,804.0,4.0,4.0
7000000000.0,120.0,168.0,3.0,3.0
440000000.0,21.0,42.0,2.0,2.0
18000000000.0,513.0,625.0,5.0,4.0
19000000000.0,513.0,800.0,4.0,4.0
28000000000.0,450.0,1000.0,6.0,5.0
19000000000.0,400.0,1000.0,4.0,3.0
11000000000.0,390.0,750.0,4.0,3.0
5600000000.0,220.0,225.0,3.0,2.0
640000000.0,36.0,60.0,2.0,2.0
2090000000.0,58.0,90.0,2.0,3.0
1140000000.0,36.0,71.0,3.0,3.0
2090000000.0,76.0,90.0,3.0,3.0
935000000.0,44.0,90.0,2.0,2.0
7800000000.0,300.0,175.0,4.0,4.0
1140000000.0,36.0,71.0,2.0,2.0
4550000000.0,153.0,180.0,5.0,4.0
1880000000.0,160.0,300.0,5.0,3.0
5000000000.0,140.0,355.0,4.0,3.0
5200000000.0,173.0,337.0,4.0,3.0
5200000000.0,173.0,337.0,4.0,3.0
5000000000.0,171.0,337.0,4.0,3.0
13700000000.0,504.0,264.0,4.0,3.0
780000000.0,37.0,68.0,3.0,3.0
780000000.0,37.0,68.0,3.0,3.0
858000000.0,39.0,63.0,3.0,3.0
780000000.0,37.0,68.0,3.0,3.0
1900000000.0,56.0,87.0,3.0,3.0
1100000000.0,39.0,56.0,2.0,2.0
858000000.0,39.0,63.0,3.0,3.0
783000000.0,32.0,63.0,2.0,2.0
859000000.0,39.0,63.0,2.0,2.0
10000000000.0,400.0,625.0,4.0,4.0
443000000.0,19.0,37.0,2.0,2.0
780000000.0,33.0,60.0,2.0,2.0
21900000000.0,850.0,854.0,6.0,5.0
250000000000.0,4260.0,2191.0,6.0,7.0
9500000000.0,247.0,330.0,4.0,3.0
10700000000.0,250.0,300.0,5.0,3.0
4650000000.0,120.0,288.0,3.0,2.0
30000000000.0,517.0,2417.0,50.0,50.0
22000000000.0,425.0,550.0,5.0,4.0
16000000000.0,480.0,480.0,4.0,3.0
12000000000.0,307.0,400.0,4.0,4.0
14000000000.0,200.0,400.0,4.0,4.0
150000000000.0,1900.0,850.0,5.0,6.0
14000000000.0,199.0,400.0,4.0,3.0
